id,articleType,review_status,proposed_action,reason,review_method
900000,Eyeshadow,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900951,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900952,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900953,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900954,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900955,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900956,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900957,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900958,Nail Polish,ambiguous_target,hold_for_review,Eyeshadow palette covers most of the nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
900959,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900960,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900961,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900962,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900963,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900964,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900965,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900966,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900967,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900968,Nail Polish,wrong_target_visible,hold_for_review,Tiny blurred crop shows an eyeshadow-case fragment; no recognizable nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
900969,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900970,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900971,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900972,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900973,Nail Polish,ambiguous_target,hold_for_review,Palette obscures the nail-polish bottle; mostly a dark cap remains visible.,contact_sheet_and_source_plus_60x80_recheck
900974,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900975,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900976,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900977,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900978,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900979,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900980,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900981,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900982,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900983,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900984,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900985,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900986,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900987,Nail Polish,ambiguous_target,hold_for_review,Makeup brush dominates and obscures much of the nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
900988,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900989,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900990,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900991,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900992,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900993,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900994,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900995,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900996,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900997,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900998,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
900999,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901000,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901001,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901002,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901003,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901004,Nail Polish,wrong_target_visible,hold_for_review,Crop shows an eyeshadow palette; no clearly identifiable nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
901005,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901006,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901007,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901008,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901009,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901010,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901011,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901012,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901013,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901014,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901015,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901016,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901017,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901018,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901019,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901020,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901021,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901022,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901023,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901024,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901025,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901026,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901027,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901028,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901029,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901030,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901031,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901032,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901033,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901034,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901035,Nail Polish,ambiguous_target,hold_for_review,Overlapping palette and nail-polish bottle make the intended target ambiguous.,contact_sheet_and_source_plus_60x80_recheck
901036,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901037,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901038,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901039,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901040,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901041,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901042,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901043,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901044,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901045,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901046,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901047,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901048,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901049,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901050,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901051,Nail Polish,poor_crop,hold_for_review,30x42 blurred fragment; insufficient visible bottle structure at the model input size.,contact_sheet_and_source_plus_60x80_recheck
901052,Nail Polish,poor_crop,hold_for_review,25x23 blurred bottle fragment; almost no class-specific detail remains.,contact_sheet_and_source_plus_60x80_recheck
901053,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901054,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901055,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901056,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901057,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901058,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901059,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901060,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901061,Nail Polish,poor_crop,hold_for_review,65x51 blurred packaging/cap fragment; no clearly identifiable nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
901062,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901063,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901064,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901065,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901066,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901067,Nail Polish,wrong_target_visible,hold_for_review,Eyeshadow palette fills the crop; no clearly identifiable nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
901068,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901069,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901070,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901071,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901072,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901073,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901074,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901075,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901076,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901077,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901078,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901079,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901080,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901081,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901082,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901083,Nail Polish,ambiguous_target,hold_for_review,Eyeshadow case obscures the bottle body; mostly a long cap is visible below it.,contact_sheet_and_source_plus_60x80_recheck
901084,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901085,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901086,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901087,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901088,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901089,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901090,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901091,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901092,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901093,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901094,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901095,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901096,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901097,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901098,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901099,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901100,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901101,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901102,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901103,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901104,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901105,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901106,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901107,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901108,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901109,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901110,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901111,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901112,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901113,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901114,Nail Polish,ambiguous_target,hold_for_review,Eyeshadow palette covers much of the nail-polish bottle; target is ambiguous.,contact_sheet_and_source_plus_60x80_recheck
901115,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901116,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901117,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901118,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901119,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901120,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901121,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901122,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901123,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901124,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901125,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901126,Nail Polish,wrong_target_visible,hold_for_review,Lipstick and other packaging dominate; no clearly identifiable nail-polish bottle.,contact_sheet_and_source_plus_60x80_recheck
901127,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901128,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901129,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901130,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901131,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901132,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901133,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901134,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901135,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901136,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901137,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901138,Nail Polish,ambiguous_target,hold_for_review,Eyeshadow pans dominate; mostly a nail-polish cap remains visible at the side.,contact_sheet_and_source_plus_60x80_recheck
901139,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901140,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901141,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901142,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901143,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901144,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901145,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901146,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901147,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901148,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
901149,Nail Polish,no_obvious_issue,candidate_for_training,No obvious target or crop problem in contact-sheet screening; label not independently authenticated.,full_contact_sheet_screen
