id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,group_id,source,label_source,relative_path
41769,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,Remanika Women Multi Coloured Top,41769.jpg,88859f397354ecbf5737ab990076a28c5e1166fa30884017358ac9fd9f51a690,supplied,supplied_manifest,datasets/train/images_train/41769.jpg
41771,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Remanika Women Striped Green Top,41771.jpg,fbf5733b8551df6f18716ce7fe9916427fed8ced0985828a552c106106693bbe,supplied,supplied_manifest,datasets/train/images_train/41771.jpg
41772,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Remanika Women Striped Pink Top,41772.jpg,faf3a74a5153967139dffaffbd7d9460113f3f140f9c424d282dc795b8bd6b91,supplied,supplied_manifest,datasets/train/images_train/41772.jpg
41774,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,Remanika Women Navy Blue Dress,41774.jpg,f8e6196a8987207c5fa3a8dadfc23e2b3b1a9e5d44029980ed5931732d5597e5,supplied,supplied_manifest,datasets/train/images_train/41774.jpg
41775,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Remanika Women Lime Green Top,41775.jpg,cd7af542b6f8f50aa6142bcd1222a650d32eaeb49ce2644de11904388bcbf4f7,supplied,supplied_manifest,datasets/train/images_train/41775.jpg
41776,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Remanika Women Green Top,41776.jpg,2b04e8f214eb44c49cb645031be1425f26256bd4c9da4ad037d22ea0cc3a557d,supplied,supplied_manifest,datasets/train/images_train/41776.jpg
41777,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Remanika Women Pink Top,41777.jpg,3477cbe6a73a25eab1b1b88c516c6ad2e8b42046d342e7e772aa25cfbf993ab1,supplied,supplied_manifest,datasets/train/images_train/41777.jpg
41778,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Remanika Women Blue Top,41778.jpg,60c3f7e83d14c79a94d2bd8137ca31d1bd13db19df39c40ed5a0d85d7c9651df,supplied,supplied_manifest,datasets/train/images_train/41778.jpg
41779,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Remanika Women Navy Blue Top,41779.jpg,9f529208788339785205e6da66fee7668bdf77babf423886c35a34d4881abb74,supplied,supplied_manifest,datasets/train/images_train/41779.jpg
41781,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Remanika Women Black Tunic,41781.jpg,1902a4718f46c2322a6e86417367ff40e8ca9595fa5f848a3e810065894c0733,supplied,supplied_manifest,datasets/train/images_train/41781.jpg
41783,Women,Apparel,Topwear,Tunics,Purple,Summer,2012,Casual,Remanika Women Purple Tunic,41783.jpg,2280bedb241dd1cd129fd4c7eed7665628317d8372902e771d94cccd235c1949,supplied,supplied_manifest,datasets/train/images_train/41783.jpg
41785,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Remanika Women Purple Top,41785.jpg,48d239aa05b58cf7054bb972eaa36330498a75c733a8066bba9ba1ed0360de35,supplied,supplied_manifest,datasets/train/images_train/41785.jpg
41786,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Remanika Women Black Dress,41786.jpg,cb8966dbe1dd53ab73b5b5e1b51d6db9157d9f399782e548c30614f98bcd7c04,supplied,supplied_manifest,datasets/train/images_train/41786.jpg
41787,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Remanika Women Purple Top,41787.jpg,6523ffb986b8593064fb69b44ec04840374eae041a66b606ac08a91b6fab7900,supplied,supplied_manifest,datasets/train/images_train/41787.jpg
41789,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Remanika Women Black Top,41789.jpg,0c7dd69c05a0689d0517301e3bdd78c2b9803e595ab18ddc82ea684f5bd65225,supplied,supplied_manifest,datasets/train/images_train/41789.jpg
41792,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Remanika Women Black Tunic,41792.jpg,3653d3d7e29c0fde078bc66247f219ac3f502b47ba122d19409eec73ab459415,supplied,supplied_manifest,datasets/train/images_train/41792.jpg
41793,Women,Apparel,Topwear,Tunics,Peach,Summer,2012,Casual,Remanika Women Dark Peach Tunic,41793.jpg,c0916a3529f38e721b161c42d07b29ecc3f10e6cb15ba37c2cd0ed167ec6b9ab,supplied,supplied_manifest,datasets/train/images_train/41793.jpg
41794,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Remanika Women Black Tunic,41794.jpg,2759586f44c37a7703215289b547574514234eae30cc07893d2b0430af096fc7,supplied,supplied_manifest,datasets/train/images_train/41794.jpg
41796,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Remanika Women Printed Blue Tunic,41796.jpg,5385a41975df114f687d8e6f6b355b8146a1ab4a2a71e554f4efc5b7f4dbdeaf,supplied,supplied_manifest,datasets/train/images_train/41796.jpg
41797,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Remanika Women Printed Pink Tunic,41797.jpg,4de886b1a7ef4dd623a22eade8e3a08bddc1ce42db9cf3754af769d519c1d5bc,supplied,supplied_manifest,datasets/train/images_train/41797.jpg
41798,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Remanika Women Printed Pink Dress,41798.jpg,51949aafe657d1b710dfee20b5ca5c8658830394a2d83e994409b364bacee79c,supplied,supplied_manifest,datasets/train/images_train/41798.jpg
41799,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Remanika Women Yellow Top,41799.jpg,be4930c90a1c5ab67195684bb0074f65be1ea776cfb5faf7a930a6899de4cabf,supplied,supplied_manifest,datasets/train/images_train/41799.jpg
41800,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Remanika Women Beige Top,41800.jpg,0b1f0810d595c2240a068c7b3608a671ef01420645f96b1bdfea72ef5ae40c2d,supplied,supplied_manifest,datasets/train/images_train/41800.jpg
41811,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Enamor Women Black Bra,41811.jpg,e078f48cde5a2a096f82b984dc60fd9c0fb6dcf5d2181d2deb2dcce35e461d43,supplied,supplied_manifest,datasets/train/images_train/41811.jpg
41814,Women,Apparel,Innerwear,Bra,Pink,Summer,2017,Casual,Enamor Women Pink Bra,41814.jpg,e1d9b06b9ae89bfca7bf598235212414c6715776745960cd22e6f284719d01c4,supplied,supplied_manifest,datasets/train/images_train/41814.jpg
41819,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Lotto Men Black Sandy Flip Flops,41819.jpg,a5d1b26c922a889263b5046d99bc7d8e2b73a2fea5b2e475ec44a7656a0f2da6,supplied,supplied_manifest,datasets/train/images_train/41819.jpg
41821,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,Skechers Women Silver & Pink Sports Shoes,41821.jpg,4f93bfc867d9e6480cda897a989a93a018938ed2657052b8842ca4f4be60f58c,supplied,supplied_manifest,datasets/train/images_train/41821.jpg
41822,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Skechers Women Grey & White Sports Shoes,41822.jpg,16ba912c006e621a42625d9396388d5b56f6b13a68e7b3fa5a208a30c921222d,supplied,supplied_manifest,datasets/train/images_train/41822.jpg
41825,Women,Footwear,Shoes,Sports Shoes,Yellow,Summer,2012,Sports,Skechers Women Yellow & Silver Sports Shoes,41825.jpg,19d37d17cd5bf5c21d894dae5c97570f5d3d9c82f47506254fe498cd211e9c53,supplied,supplied_manifest,datasets/train/images_train/41825.jpg
41827,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Skechers Women White Sports Shoes,41827.jpg,2f63ff27f91a167d838be6768ec75e015876631a9ec9745e196c7b0114f48029,supplied,supplied_manifest,datasets/train/images_train/41827.jpg
41828,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Skechers Women Black Shoes,41828.jpg,f0a8ac4899b934a56a983bfc85fb3ac18865612b64029c84b1fbe514ec19c7cd,supplied,supplied_manifest,datasets/train/images_train/41828.jpg
41830,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Skechers Men Black Shoes,41830.jpg,090fe00d7b372e13108a1f8c372ad77e96a3bab052cbfa7490d502ab6e1d7f21,supplied,supplied_manifest,datasets/train/images_train/41830.jpg
41831,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Skechers Men Brown Shoes,41831.jpg,455ab3c3a57c79b9961fb57a1bba485e207f2c9c980da92b7f3373a5ce871e46,supplied,supplied_manifest,datasets/train/images_train/41831.jpg
41832,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Skechers Men Black Sneakers,41832.jpg,b715fe97767a2ed6bfa3cb16db128c102a205d5b3d019dcff113120a8be007ec,supplied,supplied_manifest,datasets/train/images_train/41832.jpg
41833,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012,Casual,Skechers Men Blue Shoes,41833.jpg,568b786f3d66dbe4062dec0bfeeb4a3063440989789353910fdc4b50171b7082,supplied,supplied_manifest,datasets/train/images_train/41833.jpg
41834,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013,Casual,Skechers Men Black Shoes,41834.jpg,95ee9d09d15869843138345e4e7b67e2a436d662c507cf442d21793334517298,supplied,supplied_manifest,datasets/train/images_train/41834.jpg
41836,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Skechers Men Black Shoes,41836.jpg,257e9671a8fd82fe325c6982376c642ea50e73bf15ee37dc3e933a92419f4dec,supplied,supplied_manifest,datasets/train/images_train/41836.jpg
41837,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Skechers Men Grey Shoes,41837.jpg,6b23fa404c682d4fdb76f0934152ad36cc3e713e633e45317106020b5b67c348,supplied,supplied_manifest,datasets/train/images_train/41837.jpg
41838,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Skechers Men Grey Shoes,41838.jpg,330c6d18dd69f991ec402f2ed6344c5185b42f9a836b16ec5232de6f0b7fa3ca,supplied,supplied_manifest,datasets/train/images_train/41838.jpg
41840,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Skechers Women White Sports Shoes,41840.jpg,30294e5f76d798b6e375176723921566466b33b08a99e64a41ff5becdf82f4a9,supplied,supplied_manifest,datasets/train/images_train/41840.jpg
41842,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012,Sports,Skechers Women Pink Sports Shoes,41842.jpg,431e7d527be262be9821f57b1ca8dbd4303f55b882e3050827975f043661dacf,supplied,supplied_manifest,datasets/train/images_train/41842.jpg
41844,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Skechers Men Black Shoes,41844.jpg,3e62c7d0e9b3ef7fff68802b5569e586b4ed9939f17caf1fc1313f601f1f879c,supplied,supplied_manifest,datasets/train/images_train/41844.jpg
41845,Unisex,Accessories,Bags,Backpacks,Black,Summer,2010,Casual,ADIDAS Unisex Black Backpack,41845.jpg,67e08eab5c10c1a779744199f9ef86ec9b1a3134c205c37396d42bffca596852,supplied,supplied_manifest,datasets/train/images_train/41845.jpg
41846,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012,Casual,ADIDAS Unisex Navy Blue Backpack,41846.jpg,16bbe1d1a11a4afe003068f8d4ab2a93fd891a1191764dd6b641f1e900b7b550,supplied,supplied_manifest,datasets/train/images_train/41846.jpg
41847,Unisex,Accessories,Bags,Messenger Bag,White,Summer,2012,Casual,ADIDAS Unisex Black Graphic Bag,41847.jpg,8e9cde8c1d619464f518d7bcac630d68c91d08aea2bb8b1e0f285fd3767a57e0,supplied,supplied_manifest,datasets/train/images_train/41847.jpg
41848,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Predator Backpack,41848.jpg,fb0fdc2f91a0b80ff83a2925075366c912bc80d32e3d3d35299480a2c1d547c8,supplied,supplied_manifest,datasets/train/images_train/41848.jpg
41849,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,41849.jpg,315409b0acbf0b6c5513e44a91e7c30b8e4c242e485d292d6dd000eb5fd47ab7,supplied,supplied_manifest,datasets/train/images_train/41849.jpg
41850,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,41850.jpg,a876b71700ea7cccf8377abf91baa74a57652e8004c72c274f2fc791ac9d7f9c,supplied,supplied_manifest,datasets/train/images_train/41850.jpg
41851,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,41851.jpg,36e0ef4c10feb8f0cf23d11e2206a4b81b2b88a5f2bccdbe74dd2d52e662feac,supplied,supplied_manifest,datasets/train/images_train/41851.jpg
41852,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Checked Socks,41852.jpg,cbe2d2ea3623ad330737bd7dc44f0bb2727575c64e5a5bc576c5780069e71292,supplied,supplied_manifest,datasets/train/images_train/41852.jpg
41854,Men,Accessories,Accessories,Messenger Bag,Navy Blue,Summer,2012,Casual,Probase Men Navy Blue Messenger Bag,41854.jpg,ae036c57270d3cc34f6236885f1bbc21b63234ba1645f601e70ac09702ee9108,supplied,supplied_manifest,datasets/train/images_train/41854.jpg
41857,Men,Footwear,Sandal,Sandals,Olive,Summer,2012,Casual,Bata Men Hummer Grey Sandals,41857.jpg,b0dfe20addc2010b4f8451676a64a54267652344a639cee8e6d86cc6515fbeba,supplied,supplied_manifest,datasets/train/images_train/41857.jpg
41858,Men,Footwear,Sandal,Sandals,Brown,Summer,2015,Casual,Estd. 1977 Men Brown Sandals,41858.jpg,f3fef85595737f8fbf8fc42097fb8895dcbd2b1e0a8f9e78c7abfdbef7f80eb1,supplied,supplied_manifest,datasets/train/images_train/41858.jpg
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,41859.jpg,28966a836d89a169567b380d1dbc9be38d440cad5fa2eceda1575518ba5163bc,supplied,supplied_manifest,datasets/train/images_train/41859.jpg
41861,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,41861.jpg,8f2e391c51b8114b4cb8d5d962e4ebd839cfbc7e8a045b2849ddbeee7937b6fa,supplied,supplied_manifest,datasets/train/images_train/41861.jpg
41862,Men,Footwear,Sandal,Sandals,Brown,Summer,2016,Casual,Estd. 1977 Men Brown Sandals,41862.jpg,0fb4a7337ca04cccd4e4621fc768cfc5ba1aaf8e0f4778c9acee5a8d9a8f837b,supplied,supplied_manifest,datasets/train/images_train/41862.jpg
41863,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,41863.jpg,0e50aba195da6a69ab59ee4df3534b044f250904ab204c071919f9e1b66ae647,supplied,supplied_manifest,datasets/train/images_train/41863.jpg
41864,Men,Footwear,Sandal,Sandals,Brown,Summer,2016,Casual,Estd. 1977 Men Brown Sandals,41864.jpg,3aafba71fab1a95477d4243ff2996827e9eedc8d0885340feeb536c58b090464,supplied,supplied_manifest,datasets/train/images_train/41864.jpg
41865,Men,Footwear,Sandal,Sandals,Blue,Summer,2015,Casual,Estd. 1977 Men Men Sandals,41865.jpg,c04671e73f52b3b9ec62d06e87fc39068323a5391609294a0d2eae78f6611106,supplied,supplied_manifest,datasets/train/images_train/41865.jpg
41866,Men,Footwear,Sandal,Sandals,Beige,Fall,2015,Casual,Estd. 1977 Men Beige & Green Sandals,41866.jpg,fc71828f4cd13bc38face57597ce8180aafe56190e519cf7dc6708f33034ab72,supplied,supplied_manifest,datasets/train/images_train/41866.jpg
41867,Men,Footwear,Sandal,Sandals,Red,Summer,2016,Casual,Estd. 1977 Men Red & Brown Sandals,41867.jpg,832649dd74cb1013e4d2b71e2c28b71a2d8286e623ecce62c628b8180a43723a,supplied,supplied_manifest,datasets/train/images_train/41867.jpg
41869,Men,Footwear,Sandal,Sandals,Yellow,Fall,2015,Casual,Estd. 1977 Men Yellow & Brown Sandals,41869.jpg,f549d55bc9415d36e8d6123c629b7d5d1fb2b02e8900778e2ddf4712a9662606,supplied,supplied_manifest,datasets/train/images_train/41869.jpg
41870,Men,Footwear,Sandal,Sandals,Black,Summer,2015,Casual,Estd. 1977 Men Black Sandals,41870.jpg,5c923ca1f78e7020e19d6b9d707c5c3aea56b8ad1ee511c36dbd374de8b3aa29,supplied,supplied_manifest,datasets/train/images_train/41870.jpg
41871,Men,Footwear,Sandal,Sandals,Brown,Summer,2016,Casual,Estd. 1977 Men Brown Sandals,41871.jpg,ead4277b7c588fe5dd525938784f661af58057383aa0aea8f3c5effb51c21838,supplied,supplied_manifest,datasets/train/images_train/41871.jpg
41873,Men,Footwear,Sandal,Sandals,Brown,Summer,2016,Casual,Estd. 1977 Men Brown Sandals,41873.jpg,10b7249e4a9c500c6569e834c5bccab159677d9a346b29535a28e48f88e7d829,supplied,supplied_manifest,datasets/train/images_train/41873.jpg
41874,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2014,Casual,Estd. 1977 Men Navy Blue & Brown Sandals,41874.jpg,d454c1aa85c3d95f6ca2bce06bd8905cd6affc4d6bae076cc1a83d64f6cafff9,supplied,supplied_manifest,datasets/train/images_train/41874.jpg
41876,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Beige & Black Sandals,41876.jpg,7a66acd27c614c9f65b197199b08d5f08e2bc2fafcf643b109a904847a7ebd31,supplied,supplied_manifest,datasets/train/images_train/41876.jpg
41877,Men,Footwear,Sandal,Sandals,Brown,Summer,2016,Casual,Estd. 1977 Men Brown Sandals,41877.jpg,d8d8985139fb496e6b0aa69a0e0d3272463b3192f6ebb2df14afea5aac319c97,supplied,supplied_manifest,datasets/train/images_train/41877.jpg
41878,Men,Footwear,Sandal,Sandals,Brown,Summer,2015,Casual,Estd. 1977 Men Beige Sandals,41878.jpg,de2883ee40f2b46d7e5d208ddd8720ea05b8f41f5b9b0187ff6e360f3db084ec,supplied,supplied_manifest,datasets/train/images_train/41878.jpg
41880,Men,Footwear,Sandal,Sandals,Brown,Fall,2014,Casual,Estd. 1977 Men Brown Sandals,41880.jpg,576c66721a63803394800b907e556290782bdaffbf635673052ed88d57047eba,supplied,supplied_manifest,datasets/train/images_train/41880.jpg
41888,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Flying Machine Men Blue Jeans,41888.jpg,6ea0f541c247a8dfcf67f11964dbe8b60f52ac88720f97971e6670f95b1f1532,supplied,supplied_manifest,datasets/train/images_train/41888.jpg
41890,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Flying Machine Men Blue Solid Regular Fit Denim Shorts,41890.jpg,713d73996e18f7c2e5eba9fcf397ff2a6aead1ff9505d55d6f8aaf029de4ee45,supplied,supplied_manifest,datasets/train/images_train/41890.jpg
41898,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men New York Perfume Buy 1 Get 1 free,41898.jpg,c74069e4e729767dcec4fa95abe8e7bb1e210dd8645c0d2c2de5fedcba3f2c05,supplied,supplied_manifest,datasets/train/images_train/41898.jpg
41900,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Malibu Perfume Buy 1 Get 1 free,41900.jpg,e239bd2ac52608f77e94e7727f55da35c8e7b75a1c4ae514e4e7fbbff3f213f4,supplied,supplied_manifest,datasets/train/images_train/41900.jpg
41901,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Hollywood Perfume Buy 1 Get 1 free,41901.jpg,cfafcb3cd9336fcdbb58a5146c9ccec756fc7dd687b766d17794df59236e524b,supplied,supplied_manifest,datasets/train/images_train/41901.jpg
41902,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Miami Perfume Buy 1 Get 1 free,41902.jpg,ed22f88180058076b2e92a0e84bafec706bbed35b60f536479f113ce50bf8dec,supplied,supplied_manifest,datasets/train/images_train/41902.jpg
41903,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Vegas Perfume Buy 1 Get 1 free,41903.jpg,b68ae0fb135574ca803da9b29934430cc9e2085bcbd9831107284a15c4035fcb,supplied,supplied_manifest,datasets/train/images_train/41903.jpg
41904,Women,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Playboy Women Pack of 3 Deos,41904.jpg,9269a491018e2868a24e7a712a0bf29835372f456cac8fb78c70f7d94a757de6,supplied,supplied_manifest,datasets/train/images_train/41904.jpg
41905,Women,Personal Care,Fragrance,Fragrance Gift Set,Peach,Spring,2017,Casual,Playboy Women Play It Lovely Fragrance Gift Set,41905.jpg,8ef0e553d9279fa28cd311e4c3eb00153ecc8601a8807c25d4f22e3012831138,supplied,supplied_manifest,datasets/train/images_train/41905.jpg
41907,Women,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Playboy Women Play It Spicy Fragrance Gift Set,41907.jpg,5131cba63ad4fa86780c6510d637a0f82419782e4c4588a050c89ba57d40f0c1,supplied,supplied_manifest,datasets/train/images_train/41907.jpg
41908,Women,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual,Playboy Women Play It Rock Fragrance Gift Set,41908.jpg,44e2092fa013b4254e3caf2c543fa8f95dc01cafcca6688bd1d1275e8e8d319f,supplied,supplied_manifest,datasets/train/images_train/41908.jpg
41909,Men,Personal Care,Fragrance,Fragrance Gift Set,Blue,Spring,2017,Casual,Playboy London For Men Fragrance Gift Set,41909.jpg,065fa4f79814a27693f7f4d8cdf16639c6a30a8a71cd70588f51ac436490982a,supplied,supplied_manifest,datasets/train/images_train/41909.jpg
41910,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017,Casual,Playboy Men New York Fragrance Gift Set,41910.jpg,4f58334c11baa88050c78a8a1abac40a80ac7686eb3824a9465a4e8b8446d6e1,supplied,supplied_manifest,datasets/train/images_train/41910.jpg
41912,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,iPanema Women Pink Flip Flops,41912.jpg,6a2fe6377d9e1e01f2e732fd5a4a1771154c04aa661ade4b280e8951ece1fdb3,supplied,supplied_manifest,datasets/train/images_train/41912.jpg
41921,Women,Footwear,Flip Flops,Flip Flops,Silver,Winter,2012,Casual,iPanema Women Silver Flip Flops,41921.jpg,f032ebe4e86827c56163e88edd434634647f3fb7feb9718760677b0911711b4e,supplied,supplied_manifest,datasets/train/images_train/41921.jpg
41938,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012,Casual,iPanema Women Gold Flip Flops,41938.jpg,45e16d3668f1cb20b94a73591e2419edd716503a47b0d2c9e6847bc7f7f9cb29,supplied,supplied_manifest,datasets/train/images_train/41938.jpg
41939,Women,Footwear,Flip Flops,Flip Flops,Beige,Winter,2012,Casual,iPanema Women Beige Flip Flops,41939.jpg,c009ff13ae6f217025561d592cfbd6ee60d6382eb1769e2ede5c87d6017b6bf1,supplied,supplied_manifest,datasets/train/images_train/41939.jpg
41945,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,iPanema Women Pink Flip Flops,41945.jpg,44fd6ae6f58375fdbd661f0e830b177074b7cb1da25ce3508b4a785dd1a2dc1b,supplied,supplied_manifest,datasets/train/images_train/41945.jpg
41973,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Gini and Jony Girls Core Pink Top,41973.jpg,b567a32f8c2d56cceeec1c53203b465be6a433d63a22c74d75710ee14d831c11,supplied,supplied_manifest,datasets/train/images_train/41973.jpg
41980,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Rodeo White T-shirt,41980.jpg,06bae732bf252006557103c532dba2cc708ab6f0ced3a7ddf48eeb56267a7600,supplied,supplied_manifest,datasets/train/images_train/41980.jpg
42005,Women,Accessories,Wallets,Wallets,Purple,Summer,2012,Casual,Baggit Women Purple Goofy Jhuti Wallet,42005.jpg,0310eb839a6fdbe8a2f704db9a3aae5f87612522e36fcf9bd45058b885166f41,supplied,supplied_manifest,datasets/train/images_train/42005.jpg
42006,Women,Accessories,Wallets,Wallets,Beige,Summer,2012,Casual,Baggit Women Beige Goofy Jhuti Wallet,42006.jpg,0e425e26bef517a73606a27c84a6001888cb4b99cffa7fd340dc78803e80d913,supplied,supplied_manifest,datasets/train/images_train/42006.jpg
42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015,Casual,Estd. 1977 Men Brown Sandals,42010.jpg,93bd4556d03bd49e66c204721b800a720153b2ced45de2322691372b5f9cae3a,supplied,supplied_manifest,datasets/train/images_train/42010.jpg
42015,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Vermont Shoes,42015.jpg,8ff32d811e40c7a02ccda1fd9b8cf052bc93738bb4d928903578c72915a23dec,supplied,supplied_manifest,datasets/train/images_train/42015.jpg
42016,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,ADIDAS Men Silver Phaedra Shoes,42016.jpg,5aebf893079be03ce27d87ba02e357b9e13b1352962d6323f02e27a3dfb1ec9b,supplied,supplied_manifest,datasets/train/images_train/42016.jpg
42017,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Phaedra Sports Shoes,42017.jpg,4a0b985d689502ba46e47e55847a443357b76e56af12ef000e16504d55c6bf93,supplied,supplied_manifest,datasets/train/images_train/42017.jpg
42019,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,ADIDAS Men Black Pural Desman Shoes,42019.jpg,487e9aa11a9702e477cd660e291bc1cdae6650b791ac889b586657bd30adf707,supplied,supplied_manifest,datasets/train/images_train/42019.jpg
42020,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,ADIDAS Men Brown Mudslide Shoes,42020.jpg,08fcae99e5c4253561aa97f932e3bfa90d2999eda598a2f9877efad9ca86373a,supplied,supplied_manifest,datasets/train/images_train/42020.jpg
42021,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,ADIDAS Women Black Vigor Shoes,42021.jpg,65c22576ec22212ead810f6ebd6515f47e5a069f573bed65b4703af312872d4b,supplied,supplied_manifest,datasets/train/images_train/42021.jpg
42022,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,ADIDAS Men AdiCliff Black Flip Flops,42022.jpg,4d7b7d2789d20aff7737f6d33ea86d3d69b5ad14610454a99151590df65acdb6,supplied,supplied_manifest,datasets/train/images_train/42022.jpg
42024,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012,Sports,ADIDAS Men Navy Blue Sukoi Shoes,42024.jpg,2d37f9ef7fae27091a057339237139858c894d4e316699e429e8b4803af0011b,supplied,supplied_manifest,datasets/train/images_train/42024.jpg
42025,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Women White Bolt Sports Shoes,42025.jpg,bd161ee9c65afbb69069619e948dfa74462710fa074e685218039b66e8ad6450,supplied,supplied_manifest,datasets/train/images_train/42025.jpg
42027,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,ADIDAS Women Sukoi Black Sports Shoes,42027.jpg,42c540ac948ad3e07b444852f4ed5f15539865e5544e62668f6db370417ef94f,supplied,supplied_manifest,datasets/train/images_train/42027.jpg
42028,Women,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,ADIDAS Women White Sukoi Sports Shoes,42028.jpg,250a05e301ed0b41b94956ced2b98f27c61323552f0dc094351a885753fa0fc2,supplied,supplied_manifest,datasets/train/images_train/42028.jpg
