id,articleType,group_id
43334,Handbags,7bcffc57f04e37c5a713da5c3f49e47c6f8cbb3fd3dddcdd7bb8bb1d0516e66b
43339,Sports Shoes,0ca3f7e28ee297bd3511804487d542a35ebbfc36415b6461ac130f7d0d42ca7c
43345,Casual Shoes,fc32b64e9db6c9fe739756d4ef9a5c1371d85aed89ffb1de9807ad6d3125b853
43348,Sports Shoes,205b9741e0b385890ed08e536cbd6e3894ba4467f4a121870a00ee0b66f3b7b6
43355,Sports Shoes,1fef8fb625f3d0320c094ebb03005307d3bb659e017fdb21956a0b7dc161cc84
43356,Sports Shoes,828ffcca9e59d6490d0d0e63d6caf3d212065bfd1899990ae570668b1758db8e
43357,Sports Shoes,380573ce3ed95d0c258d64e83179c78927aa31ba0b772b17cb3858b963a43658
43365,Sports Shoes,0d2faaa3ec1f8abb8d04ece089fde6f1c81c1b9454d627569945ec18215189a0
43367,Flats,007adda58ae88c88a255a620f33a87b7ae4b35e7f16a2fe4fae85e0615b5ae7e
43369,Flip Flops,67251acfa8afa645e2d8468b00e60d79572c4d094d5b28f7748afad8ab357717
43373,Sports Shoes,894c44e37411f810a48d03aff28a9b1d190d3659536d6c7f5f9eaf2f385fd561
43381,Flip Flops,698de13a7a8cac5bc98cf8a03f2e31a9274d068d5f7ae473c5e55e885733037b
43421,Jeans,3a1df3fd9665c83ad8a9c36d8c51f8a3c37f12b1499b0999d5f7fdbcc9987dd2
43470,Night suits,ade201c7fefae8c254e69c36bcb534bc9b7768df268f44d6ca04bbb16440c8fa
43473,Casual Shoes,59cc717fa4b0de396a105ec270d0ebc3eece55a2f89fcb530f372a62368c7ff9
43483,Shirts,8ab30925b82763affabe513795826a8d96a87e98e87e22831551a8afa11091b2
43503,Tshirts,f5cc1165ccc6840bc621632ac0cc84dd3cd4e83c3405ff248629e30411c2eecd
43507,Tshirts,be40921e9d957ada79dcd4ed226d018c86f21e50813590d1c4b7b4cd74fd7afa
43513,Dresses,973569223913ad6af8e65d6b3671e146d2827b7dbc627b30d4ee2f7689125258
43526,Leggings,4772f317429ad2ba4c90826dacea223f50bdf60f532ffb1823d83dd339153daa
43529,Tops,a12ef936bd7a63bc6240afe5bbd36a818ec059543aa60b6baf44b64ed87194fa
43533,Tops,dd6e80bfa2b6d176d1aec900cc616654ccb99b28e0ff595d8cc2316914882e83
43538,Tops,5bb08aae93081def323a42a0ce21aa55113655d782a074e90b7699c4593621fa
43543,Shirts,adeea2b3c3a23721b28e39eefbc32d49558a8a98b8507b8f5114a1538257822d
43554,Socks,295d2b1df5d2234430fd0e7ae0a2000a4113dd8da4dabaa50706d12a5474d7b4
43555,Socks,10baefbcb9426b888023fa3e348077da5266522e96ec5afcdb357a81563a205a
43572,Handbags,533f4381b40e42904af79ad1620d3e740aba0e5ed2311a5abbef51ebf3d526f6
43615,Tunics,6d4dd3948c3243e85a254c07d46baf8a7a5119e721a9a6de0c74676eae98c627
43618,Tops,2a7dfc15a404dd29077e1c6663996e9993e06109e128c82dbddca62e2ebe542a
43623,Tops,b1f2b508641cd53e2f74d1528d3d761bfd4a603044e039f9e813b18031713c8c
43639,Tops,8bef3e68087ee6e995b23b3927dcd30774f38bb5dbe7f06dfe969ee2fd6219cd
43643,Dresses,6132852f51d1dad691aa92bb23ab7e2f6fd479345e3ccb5383e551a4f4d9ac10
43650,Tops,19682f832203b4efaada728547a20243bea5bc21929a65c7c8f2b8409321d1aa
43665,Tunics,24377abb241129359e1ebe468907710cb115a6f7df8b0672af6d36ac6a6a647d
43700,Tops,b1894ec4c373c60615009b0cb62543a4e07a3d0241abf02dcf5daf2f09eaf76b
43722,Bangle,0fedaf6537dd5bb4afdc3e065db8681e104aeab880c443b679bfd491238db031
43734,Bangle,51a34e46f22297f1b402ad689e7a52e48a946fbaa1eb9c875fb896800305a8ee
43744,Bangle,0acfd85d063dbb1bc55e7e9f62c5c3503e5f0d5c50a08a14007cce6c7fdb7a05
43771,Earrings,dcd2146b7af545c4597012f5ced5941f17c09f95529a48bdc5847cbbd399f1b0
43773,Earrings,40253b3d38a4cace0d42a962fbe5398dcdad5de6e699d081288090ae8f86cd29
43783,Earrings,cc2c66a376dbc52affc4d41e21ddd27f562e26a98240ce379119511d865c2c0d
43791,Earrings,4a9ffa147d4aa81aac056e26be61588b12b035e412fc1a8caaa540d43abe056b
43792,Earrings,cf353f69e1d1cc0b6c202bc17880f49aa2a7b7719e75c141dc364482292c103a
43793,Earrings,178886618702f9cad774814b2ad48dacd7ab585d5131fbc5bb29587af07a01f3
43816,Earrings,c66dda2b14e9e1dc7cffe1ddbceb4bd43992671d5d75740f20e6cc559687fe4f
43822,Earrings,34b4b09678ab410365fabb861e57e1c64ddabf77af2dcb4fbf4a6ffdfa5ad5e2
43825,Earrings,97a08614adae5a93e59bec933899c9ff7e511fa9b069c376d1cae233c0da28fe
43858,Earrings,ed72e927df8d03ed55f6d3fd143ddb9e93064f488de8163be78a56cbc511255e
43862,Earrings,7c9985f78de5c46caaaefcca2caaa625444e6ae2c3049b89c049ed5f70873c6c
43865,Earrings,d216711416d770d2c766d3d195908bc29bc90212edff7287cee731f992236180
43869,Earrings,10452a012fcba292f5bd272f6d1dc6369542ea41cba92c5fda2ffd7420c50e9a
43872,Casual Shoes,23b2e3842965564c751b157ac88eb3fa374540ab92f77734ab383db730fb7aa3
43879,Casual Shoes,db469d96638cdaba8df48a104155cb21616c3a906ea1bcd0a9b81ba6f271ba30
43917,Trousers,63e9d8d3bc00326984e58d9f0960fc3e548b8765fc7f6e63ab94eae380950896
43923,Tops,2c753ee5e83f848dae5535ad24e23f189b486e5b7026d96557ea013a4577b7e5
43935,Heels,ab56abecd9fc85b1fc1d2d328df238dfc920164630a68760c89dacde2c0e0981
43936,Heels,40a549542ee88d1d7e6717b87bf9d7b8e9c95c135471f5c55d2c2900ea1e9be3
43940,Heels,b060f476ab546f7e54c80b5ce738456ebe10105a2aefec95164b3e1a0eaf5b13
43944,Heels,db08b3b2a86fecb0264c103f136b3cfc3d895cc9e5809479906e2a19d2633650
43949,Heels,18a30bb19029912401338414da714b0e66cf8f530c6664836aa4268e9f11bcfc
43950,Flats,6a4febc196ada65f3c3e68143457bdbe6f36d3621bda3cbc8dd2aacac563a288
43974,Perfume and Body Mist,ef722ace991bc741252bfa1f5b6e43cc416f2e7b891866ec9d12636d88b6cc49
43981,Perfume and Body Mist,3b6b978496b6ada9c8231f4dd8bf8809bdc33a7cb8e8f970623ddc8fec58cbfb
43987,Perfume and Body Mist,0664ed5ddfaac6cd64ae1a964d9ea79343ea3970dbab95cdc8ec6567a4f8d467
44004,Perfume and Body Mist,ad576b0885d8cbd85ce3cb22f976f62f63dec57073f2c4a557fe4698d42e9b4f
44009,Perfume and Body Mist,f766ba7294a246309d7443851dd2193f63de509c38ceb8bae6f46fed4832ad8d
44037,Perfume and Body Mist,5243cafe90a9a142408bea1f2aefc65932665a0d7aa53592360019745f0fda92
44040,Perfume and Body Mist,969227be15097fdf0ff061dc80d2d9a0503207e516aebebc1b5bba7080876a13
44054,Deodorant,459b579717de4cf9f1348c917887543378a4dd6c2a62d4402bd1bdb7305810c5
44055,Perfume and Body Mist,f06b2563418ba98a4eb8f1aa620a9e170e7451097cf793365b19ef20b8a3a773
44069,Perfume and Body Mist,e1868d7a206ef8c200771e36e5fc5ca424a358c8578b447848849f75c28723c1
44092,Perfume and Body Mist,7769cc6ab63a8841f626205a136e3533760a6e819caf129c9c86e8395ed36194
44116,Perfume and Body Mist,b1c7b3d2149eb683d3500554479739bf065f7494578b861bfa14f87fb94c0f77
44118,Perfume and Body Mist,37e24dcd7808856275fb920a755a022f5e666caeed98060ae145cbde7cda42b1
44128,Perfume and Body Mist,f432f782a6729b2aba703b7da071c33719492af380b652f09dbc3b3c2231488c
44135,Perfume and Body Mist,e390cc3fd98ce3926ada02f03019ade9c726e24fc0e1d364ef100da908a7b26b
44140,Perfume and Body Mist,691da860866d10698690018cafa31be93bce86778dcfb78b29b9b4664f38fc52
44146,Deodorant,36cf171fa6f78e11096a85e65d9b5d689138cd060f13de69fbe0787fec9a494e
44158,Perfume and Body Mist,615ec7283effd3187bc6cc7fa9f7cc1a4b446d1e9587a89ca5982d0db91461ea
44164,Perfume and Body Mist,861f8797730b170a40e517afe31fe174c8a970b2c78d45a47fe4950b586872fb
44171,Perfume and Body Mist,b733ac451708f6badeb21a75e05790fd75672e1adf8c21497b699f06e5cb74b9
44182,Perfume and Body Mist,cc32de4ead38f3d4a4c3b966c81aa56decea5d45b2506037f95d3b35ba851f12
44192,Flip Flops,76e78a252809b2325548f98643f40eb5d4ea5898145be6b3a8cc07705007cfec
44193,Flip Flops,8dde6e19b6eadf76a17ca8235aba139addd285e03ae38830f7ac8cc266c695f5
44205,Flip Flops,70c57d78b3fe33efebc21ce0e4475f3ffe8c12f655bcf34af88fdd2c072c7450
44209,Flip Flops,915d4d1b8bf1a62f0d03fd22ccc4bdb47b58c37ce540aae3b9a08221d4062c17
44212,Flip Flops,9c31d3985a0d115b5673acc83a3244caec795393c99f0da64fadf4276d56a576
44219,Tshirts,cc1da28098217cea26576a5813485e9a22ae57c8da013147e05bc079f7cfa7bc
44226,Tshirts,b08b4c56a7644a324973465642db01f6e45caa07ed566a430d7f2d2fa5271ad3
44242,Handbags,ed638d65652980648ae2201515cc7ca4d34301655e784d77e338e556380e760d
44245,Handbags,c537825462842fcbc2ad8a5629515298365a8e6526a02c781b17ef499846d8f9
44269,Wallets,dc5a6b7aaa4384af64f72171c4ee5004a52c250136baf309a27e5e450a2bbc01
44270,Wallets,67cf459d61e367a995a864a7d0a170d5ed94ba4c4e475e7400b7e60d34eba81e
44271,Wallets,e50117e675a801e2faf1822b0592107f98431e21349ede1971e1710177889a56
44272,Wallets,c26cf2002d02cf2e1e4912117b3c096277ba398e89afb146103b61a071d6766c
44290,Trousers,51e06021fcb173b03e78e8847e79d9ff13da9efa46a82aa9ac253da654bffcb5
44293,Shirts,f9ffa1ea9b2ae5a9d439693a9ce162ce89808bd75cfa72ffa7dffa8fb7fdedd4
44304,Shorts,37276d0dc6ed9ad90ef1a15dfa2bbcc7758a82a4a51c6c37415a46fa08162563
44309,Shorts,6fd670efd56c37444927fd5356a761ea3d30a4336e8b6dc9b9d94f75c84e957c
44333,Shirts,2e7c83dce02aeaad959ee84582949defe64557e7fd4792f0864c340fdf73a8fb
44341,Tshirts,5b1c432e747a5e912cabc13cf2becdc3680741096930bc285f51bef0f80535b3
44375,Waistcoat,f4deec046877d2d848395b6a963fe5ff1eb4ec3ab1a7d9341f428ab8de0e4b97
44380,Perfume and Body Mist,66e7648ed7fa4d0c62553e366179cbb8b867344b281772bc4ea3e0498dc914fc
44383,Deodorant,5d2b64b35fc96182a416aa55e0f84f7315023a33999804015c82cb2e99542a32
44386,Deodorant,e6c60c34efca7b295a0a4aef94512ee62cf3cb9084e1df900b926db97d6a3f1d
44398,Casual Shoes,fbb6965f467892d451f9be3fa74217ebb2deabd638750977a62c5f2a3cf4bdf8
44407,Sports Shoes,d21fc7fab6f0b6fd5b608f1af17175bd31e7cf62806de1a50d858fa18510a5c7
44410,Formal Shoes,078a30afa13e3cc41a8bf4813c41cd6a4d57a3f53e614c495698f405c48f1025
44417,Formal Shoes,aae077fd62d5dc2853b0c9f2f350ee31aa0a6851cc7b73d0bc4027b3234f9e2a
44435,Casual Shoes,8ddb1826da0b5dddcbb3c9d337e277bd7464e43753cb8765eb079d8c1a247b94
44437,Casual Shoes,979e4e7071381893a535833ef312d13fccf223c72f04b78a400a69d302b5732e
44440,Sports Sandals,1118315b31222008538e51c70af5d8fea69192c0e1835bde9474cc84aba3c48d
44460,Casual Shoes,3f948dc8236b564e59ed47d0801969e3cc8d5f938c85cbe7d2e81b262008ccbb
44461,Flats,ace9355116e29467405177caa370aadde9350adeaed5229569497c0e51011180
44493,Casual Shoes,062b6afc55ad1fa11dc3a53efcdb36bf961f5648328957c0ccaed43516e92621
44516,Flip Flops,15500c109da987a30ff74d29a832a1f565f7095f7b37b7226a01a9c2b452dc89
44525,Sandals,137f4f2f26b13bdce36b3bdcdb6d1608029a9adc59224b283c29b784e2b04849
44529,Sandals,b4f069dd899d0f087366cae7c28c24052a9907426b5dffdbdaf09a102fcd8c24
44541,Sandals,b25652d4f2f393c6ab207c3b240e3b66e1bb9cce8027f06e83800246e6e6bced
44553,Sandals,f497f740663dc0011c0a0908698e88eefce8ff6f4afaf1501e685b045c4f4b90
44563,Sandals,03b441aee0239612eb4490e087e3cc5180c13116f71cd43b10518c7b49ae0121
44578,Jeans,fd7a3f6a67f09503bd2e8667a15c39a1e5c1854602bf96ef76217b050170ee3c
44592,Belts,5052a4983ceb8f77083a98c3b7f64b24f3dd231928e82773ea3591545e04acc8
44593,Belts,8f661047c67e3ac1f1daeb13448d0d996038f47e533fe498ec30334ca559cd44
44601,Wallets,86512e612de9e276fbc8ec53f4bed005af3da83c1c6932b0ce887b60025097c0
44612,Sports Shoes,074ea8f25fda16e870220196380ea34d8e20f53a56627a107dff09815a8c67ef
44614,Sports Shoes,1bd36ccfaa42c714aaeabe0c742ae0e0163e16199c2327a48ed7e1e1ed967db1
44636,Tshirts,3beabf6d86b516cf50f78e462f3313286c531fbef216bd56946e055f05009b09
44657,Casual Shoes,66e96db38b8741a9be9c6c6bd2b48b88e77704f74217a2b0b5c8f8ba68adf456
44658,Casual Shoes,0192043c9894e473a891235f4c65c3a17513c588ff941d06fc8f232faf55c088
44661,Backpacks,26b6110684e4c9b978998f6627ea2a473812fd80c60b5df5e0e35294a2268d13
44665,Trousers,777734f76cee5e130f907a46f179bc4cc4ef604140bd711059315047c201e951
44670,Shirts,da11dcb0ca19168843f13315c8af2a3d6b3078369142e8b7c2bc44a6cb312a71
44682,Dresses,49c5230004934f46d57793f31ea7654f58a69d6eae9c151504ff8f25f31b85f0
44700,Tops,db18c112cb57f160af880b43535476fcf9a3172329bc8d0cd9e6bc1419458bf2
44710,Flip Flops,86f46617740b26983144c9b2130546e4d690c3f9c72783abebc331428498247f
44711,Flip Flops,a139e25b8936fa3fe66250be020617d85dc52e886b704482e98be24bee25ae54
44713,Flip Flops,89a1260ca0af4a8eaa05df2f0f824184277674a9c8f0dc689237ed2771260fbf
44714,Flip Flops,2442c91402b55d86a81be9c7f05a25a19587e39771a7491c03512e3f42b5ac4c
44717,Flip Flops,a515b3b0c2a114c2435ad9202162f83ca1380eb3e43cc998348430f88eb9528c
44719,Flip Flops,d45735295b45f6b8a87d53b1ed838851cb5fd78a596e9ba597db1ed1ab8a6f58
44736,Formal Shoes,2c7100b03bb949e95b351e479d676e7b22bb3664ea20fc342e704395d9ca2dcf
44740,Casual Shoes,dd0349bc39b43e249884c4eb70bf7fe46da2bff9c0752b8e15ed75b13b2de45a
44741,Casual Shoes,d868f74a90ef8906ca0b5e543d75bbc25818cc4b56022d0ee24b1d59af08413e
44742,Casual Shoes,78aade8f711c6a06fc54945997f7c96a973bc77ff3fe1fee33e5e97daa7b72b2
44773,Sports Shoes,502fe111f565f11433cef7fd8c5babc4ac64ae6015a802f587da610d04385358
44778,Casual Shoes,1fb6c6603967a54e112a8e89b712977a01422586b12c6746da17f2d614430103
44800,Tops,8edf61eb71121c3586dc3c2fefba6638d26132d961271adbf6158a43ab88971f
44802,Tshirts,ebcdd135abe4ae00722ff4a658826701a1ceb33aaa5d3ca5df22f838f10888dd
44803,Tops,548785d0355849167b3bf61ad7339f547d259a9cda6a6b3f1f2037d1fa7dc50d
44808,Tshirts,23abdb8908385d4a74c6ae439beb237d295300a43192e7f2b9a2eab1b19adafd
44815,Jeans,81aee5458d9393fed6f6244987fec2d502fc7dc4046ad7c174ea35544f8b243e
44816,Jeans,bb27b654e64af1dfabb10e48adb11abbd9c440912026f7766cd65218b3b8d90c
44837,Tshirts,4218b5b9c71b0611272339bd8eeff30bc5c1b94916d2b951388dd5a6b7f8019b
44840,Tshirts,41fa6c32083d7812558ff7557752e858fbc7f541936292c6c818309f78480056
44845,Tshirts,c05b2d56bea5026cddf33f2d41d58983a3b322d81a5a7669cd9d2d469ec62223
44849,Caps,4dd8f95eb31e7d8eae495bf16c44e2168783ddbb3b1e68a0512eedbb00aa1142
44850,Tshirts,7e3370fc8fb5790d056694380f54cd4dff5ee5b00f4867d1cb71c469984e99eb
44851,Tshirts,90a1e509b765cfb11a61d44db70a60a8ea6e0de8a095559f0541656bcbf36732
44863,Tshirts,ec2a82dc578d6bacd433205578a8fa9f26fd139a576c633a97fb9b60b532e0a2
44890,Tshirts,0059ed08ead13d2cad4936043f1705fe44f436fd7d5d8f5694c1aa7bdbeee93f
44891,Tshirts,0b464cd9a21c74833a928e2e53425b90cc835226b962c30da7513bc1e98dddaf
44895,Tshirts,36ccd0e2c8b5d42c3c2452b9a294055a08c1cda4f6bd82dfc7b1492346ac5f81
44896,Tshirts,773687a9e2f9184b9295cf450cb2e3a50d1ad30cd9d53c21edae3f242c7efdf9
44897,Tshirts,322c9e1b397767e9d246c25765fa697c2dc883ec7325ef720f98fa065906c08e
44902,Shorts,88ed93b0ec4947d8db50705dd41007b4900879ebb32019ff8ea3c275e01cacfd
44905,Track Pants,610d9c1953d694c3b839298e1a9d78f5a24b2ebc6338def63f7089a0b118d414
44908,Tshirts,f819190be4eee23f0b25ac5b4495ef73bd90c2b643988319e203aab9a2eb3492
44909,Tshirts,db7d898270b5e2053e963c5a69ea2526387a314781127a28dad48e46dab7ea91
44911,Tracksuits,749733e4a5c4063353542f174b6a0c0c201aee72abb665be89182291701c7c24
44918,Shorts,0bdb34daf1fbcfc2acdafa3ed2014c666d8d39a413397d9b9d267d09d5efaeef
44919,Shorts,ec92dadf635939efc6d68031b9b9b1e376526bf9b90369baae24987319d2fb03
44929,Tshirts,bf182115b2fd58cf2a187b23764ab9bc787354de368ac38c507abfa291ced060
44937,Casual Shoes,50f34ea634d0e4c849f4c98f0241639430b8af4529a9a88bedb9ad10179c211d
44939,Formal Shoes,2575c62269f383a34a9a41cfbf6a13a931cae252af58d650d86d7e767a026b9d
44944,Dresses,fb4b39f284653baae17607e44620902401b483e429fc4578152694402026d406
44945,Trousers,6043ddff3d7a8dfbbc2e907e94067e1ff580499c61d67fb2ecd88fb8b27433fe
44947,Sports Shoes,7fec970df8c6ab46cf21be2eae82af4af62d17d65b76470a0cd7cf15a7963805
44948,Sports Shoes,d17fbdcc9d52c1d143329513128f86787a9c0a0232e588d86b1b8b7d0ef83a5c
44950,Deodorant,e65cf7fec6c0fc389ef5068dd6248f94ac8eacd4597134429a34f710832e4186
44954,Deodorant,328f50c62d681d5b47525a0e236915f535d1c605e74040e9e6bdbffd304c96ed
44968,Free Gifts,8a49796776434116f8484835c8d1ba55005caa64ce8e9edce0f86416c28eb9cc
44979,Watches,9818e2e504605b0ed51e32103ec1506337298664a5b16050039137b45255081b
44994,Watches,2387a80e46996f321bdaa32329c5d41ba4e412a972e0e3adb1fce45ab4b3306a
44995,Watches,26933b3c0d4d111380a81e8c34cbcacb01b2adc12b97f886d897ae1ac2eb7716
44998,Watches,ffc25687e415b3fba1710069f727ccf8d169d23155d40a0d0fab9fde2af58aac
44999,Watches,1c1dbbc304c725fd647e998ec68828a1aa09a14325cb081934766a04c37aa345
45002,Watches,959bb2b89ff2832b5ce371ee54f870875dc8499bcc612db9c6cbc56f5b353cfc
45003,Watches,5293284b2cd5e9fb1a3197bac2a81ae995558435a39e1b4a9bfa2f614b28a49d
45019,Watches,e9e39a06156433a05673a5df298d1ec3d74b5cc960a4fd9c2f2061c9890466e7
45024,Watches,5c21521a53c6183816cd56fa2f9bd020953b674d38d8cafda7590c3b50d46d8c
45032,Watches,efdeff4df562ae43f1cf667931b4354ff51ca148c95bcd835e0eb1cda3de8e75
45035,Watches,28e81bf89b2dc8865e54a43199eac54f2dc85772639fa66d00cf4c74e79a809d
45036,Watches,c8a60fbef64de583905e2223ffeec23e3360a2b91d45e5e87861f5816ce0ca3c
45043,Watches,238ccde28ea5650735dd2da5b74e29e0658ed67aae6c906a2c9ee7aca451cda1
45047,Watches,a44e0adb782450e50818f3935c67c91069ab875ba7a3a50906658ede4ea02ec7
45075,Bra,ce198740811c0cb03f8e50a509149461eac02bb45704f700f8f497e43a2e0c87
45082,Nightdress,d6008c106171d652e74c2aa04d107cbb54266d2297ec2ca36672336308b29fb6
45092,Bra,cac772315afeffb250d6535fe5399c3d17d37a27f7fd35af2b9735375312131a
45094,Briefs,cfd09bf24b86e0db9f529eb596716c9e2266b792ba2a860fb78209d42104a7b9
45108,Watches,019f347f37a356cae5cf31f7444838ab24feaef5f0972b3b82dfbd93233a1d6c
45120,Watches,7fb84e6e2923af50f759055161c711447506e110845695bc0cce24be51cb4b23
45121,Watches,6d7614e428ea7d4664e800ce38590ced8d010372019a3e507ad30337a80aa8df
45125,Watches,850420ebb71e1446e0c22821f9eed42a5b8cca1d5818323c3b5c1c3906f382fd
45130,Watches,037f14b2dd37d92d8849d3a70baaf9ca0dad1b87365188a14cce2e6f22cb4c6e
45135,Watches,b9834ce2b7396f9930d50263ea3beb357ed3a142ba118d8f6b83a1593aecfaa1
45155,Watches,9bd10fb91745979f9f6386cd62ff1cb21b3328b3f500d1f3198e893cf05a1a54
45157,Watches,16990df8980cd6429d7aa330365b1b264cec7b50fed60b382c6bfd715b63a9f8
45162,Watches,bc835c3c63a92bd4b6aa0b295b8e38e1dee1643d00fed4eb324d3f3ba48e5835
45179,Watches,1e114560ce140e2b29674ada152937a043897f6ffc3f95de8cb4d1f5ff50e15d
45187,Watches,2939ba9fb8107ebf29c2002e38da9946cd0b34e24d56a75e3ea7f6d7809400ab
45189,Watches,1a3c7858f4d02e4e533269d5fb0f3c36d9dad9849fa3efb20b7ed0e47b5d245d
45192,Watches,619b938dceeb977307f8439689d51d0cf5e587878c3e65b3bd1703bedaac1080
45198,Watches,115a237128fa13508fbb8c510df22b9b6b6d325e8cb93ca8b005a5b29532caed
45200,Watches,e5c3b7b293b5d811cf113e84621a3fd6311f2b3d504631f23a0a3c48ba8c516c
45204,Watches,da5cc06e548097e62e6cb6d768f17af9599b84712189a857a03f153d216c7429
45207,Watches,882c3c8b2112afab27828195fba65551722061c4a761d3a79c056a3ce5bbaa8c
45210,Watches,49a1a2ff1fd6a0f1efc24080b284afdee3956d3a9a2bdb2748fbb195a5f3e65a
45215,Watches,5919eb9b0f9eae9f0fa6b1b84bd141cd5a80e293bc86df5fd293b71093abe88d
45220,Watches,03532f81166313101d7d24ccccd374e42399150368ee9cd966426fe067d2b4ac
45222,Watches,ae60ab4162bf18ace121190c7cf19ab93b4919527c517eeba361d3652a2a5bc7
45227,Watches,41fec59b2aa331d87e31be2f9d71d83d23826bde330e6aa0a3b0bf14ed932351
45235,Watches,f97f3edfcc6f28a95ff80631352a347052a31341f79a2f75003eeffdab281c2d
45247,Watches,4e8ba13fba580572d80538e96034326a57d9b79dd3307243be06ac63ff1991cd
45248,Watches,a737aa790d4b30ffe52b59945c0cc74ba4d47433743dfafb36ab6a38b1cb79c0
45255,Watches,9e178db88528f0baeaf88d38aa68f49bfcf364f58910c658c24666e6a99e4e79
45265,Watches,467c36d53e4bc2eb7dc82962525de7a16013837eae3cf4b90c94c603b54f9585
45272,Watches,d1a7563b0c43c0412801d687cfa05db17f46ce50403f3183fd8c54a8eb54288d
45277,Wallets,286a1d18af2bf1cafa9e216951f87387cbd4550a36a1418b7ca61a0810f65036
45287,Watches,adc65e9eb2a8f731bda832436d754e299a7b9e04e49472a033ea2938f83e3cc0
45289,Watches,2b10960f8f3b65d0645fb7cd237771c76153fa70e1ca2543f43eac700358ad67
45290,Watches,f0109cc113d1622a0ba96849c8d9d145d3f9c86af9fe1b23c31bd525c9294bf5
45322,Heels,aa14dae740879c256ed922554aa3adc45697b22b906471f3af7b8e53af9fbda7
45323,Heels,074dfbd683ff8be6c3d855d53ee33ad889a1811c90f4c452636cf426f2f030bb
45327,Heels,b4bb3127a72f67995de50935fb71243ecdf6f0cc0770e56ad85cf87dcd887d7a
45339,Heels,1e819893ea8bdf2e51b4c4888c862fb5ccce4d4087cea9888033db8eb41a771a
45342,Heels,ed1a7b679fab318e11631f08cbb9b1fe0beb0ece7b8a74fb6c75f82ca48865af
45343,Heels,0e396cd7e7c81b5501fe1a74611efefb0b7802496b450b484ff59d72148465b6
45356,Heels,72107e41a8f39208373861cc7421fad2865f79d14a2eb2bdff293b2a3bec4de6
45357,Heels,3766f7cdc580eab14ee10f9267c72beee9e71b4ec4ef3bfb080216a839937bab
45360,Heels,cc8c8284b779ef42781709afbf3796089d0cc63e4c8bed49267c3e9bda7abbac
45370,Heels,ab6b6e7f59298dd10a8030d0b66b789b1f54904f8499d40c512a0da62effec73
45372,Heels,780eb19463fe1459b674a073c218a73fc3c58b28cba411fc885be962ef722d81
45374,Heels,c060a30806f007d6c91a91e04f38c198a08c414037e36507fa044fe0fa05fc37
45376,Heels,c47bbbdc90b5138fe22e5537c6c017e65985f7408a0c66ede6711ed1d1ae59b5
45378,Flats,b2893d7632cba6054c41e274881cbf6861cf0778cf0d56ea4a1a7968da7e8a5f
45388,Flats,8bf76405709c6af6e6f98a7411765e64ef6e024889761ea18f73a6bbf7211070
45389,Flats,93acdad4dc7fd42b67f3761fa88bf1de13fb7c68071aa52dbe2200d794494ce6
45393,Flats,5c33d3304900d16f11fec7becfe07d8b8a1cf4c8a8c99cc61534a51fb11cf8bd
45411,Flats,6faf75a9690a3b6276cc0e9a6407e08c9732a8426ba3506a4102d0238f28d21a
45414,Flats,ae9f8f8f661ff3dcac839bb361e20ca74e6ffd01328f68be1ff0bb61732b78eb
45416,Flats,bd5654f5b3ea68399c8ab2c09edeb4f73807e7affb20d722da6bfb363b2d0fc1
45419,Flats,7debd9b7b6ec79dc86072ee60006d28c8972f2f0e8ce6a5054d92a2edd4631a1
45423,Flats,87b09d8e8864db024c4c0c653f1ae5b2082beb67326a8057d39adb10e7ddd1c2
45500,Capris,0338161a0ea40b6674acb51e4c0876bee7cabe41b8f8d9744f0efea5da799f7d
45531,Tshirts,5f6cbf65a39ae29092aa4830c061d50589f4b24926be835adc3d837dc036cad7
45533,Tshirts,4846b8bf655f8a409456e73d54273d8d47de7eeecb51d45c9173129c68a81618
45535,Tshirts,93ba8db8bea3f585529ce703ee2362e0bb71fbaab18288510d630f571cdb00d4
45564,Deodorant,436f5fcbda168f6f21a109e89df76a39447b71916543654852dc34cb7e26436c
45577,Sandals,0a476846a3423fdc3cb10119c3d483f71d773f94b644f75d865fa9a0c190e1a3
45581,Sandals,0778633e24ef214913e89a8b9f1d8b9839adbc79c9b8a7750bb7c9ab5ffdc916
45609,Formal Shoes,61ef2f95b04b006dd225386399ff1dc1cfac76c33d4659d6a9ecbc4b3547c899
45613,Formal Shoes,396e7d074b1cc53b052a394b1771caf7089456f0d3e75b0d40dd244963d355ac
45615,Formal Shoes,b8af89aa1ec4ca7d369676fb485ff4dfd8df0ec029bbcb8f7e55684d9b792358
45616,Formal Shoes,8b53d90b4bac2e05e61ad88793f3aef11b840b32fb0ff94fe84fbf8e032b2372
45623,Casual Shoes,16f72cf43ea79f3425c1732a750200bad2866aa357eb29c030b5d4b70a96bc9b
45658,Briefs,288daee54878debd9a26fa242e51eefafb807510967e61164f716a1380149a82
45660,Innerwear Vests,ed60ae182d88fa510e595a477008a98581f2dd7055bcf4e553ca788ccbd49c0b
45677,Perfume and Body Mist,e4b128ba2476841bdb9579f74ba9c43225e0eef86a82451914730a1e5d08a6d6
45683,Perfume and Body Mist,ffb6020cb8b012bac1a7fb43def24c7550fc45cc6a17cc3f10fe8c11491e204c
45717,Deodorant,5f84440a7680e469d37bb19b56f3812194cba7e21087a03346f617d7bb488a89
