id,gender,masterCategory,subCategory,articleType,season,usage,source,label_source
910657,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910658,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910659,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910660,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910661,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910662,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910663,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910664,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910665,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910666,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910667,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910668,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910669,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910670,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910671,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910672,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910673,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910674,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910675,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910676,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910677,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910678,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910679,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910680,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910681,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910682,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910683,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910684,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910685,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910686,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910687,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910688,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910689,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910690,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910691,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910692,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910693,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910694,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910695,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910696,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910697,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910698,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
910699,Women,Personal Care,Lips,Lip Liner,Spring,Casual,external_cosmetics2_v1,gender+season+usage propagated per articleType from provided train
